edge_id,length
:2461134198_3,9.40
:2461134198_4,10.21
:2461134198_5,4.67
:2461134198_6,5.01
:2461134198_7,10.16
:2461134198_8,4.67
:2461134199_0,5.02
:2461134199_1,9.40
:2461134199_2,4.67
:2461134199_3,9.40
:2461134199_4,10.16
:2461134199_5,4.67
:2461134199_6,5.05
:2461134199_7,10.22
:2461134199_8,4.67
:2461134200_0,9.40
:2461134200_1,10.16
:2461134200_2,4.67
:2461134200_3,5.03
:2461134200_4,10.20
:2461134200_5,4.67
:2461134200_6,5.01
:2461134200_7,9.40
:2461134200_8,4.67
:2461134201_0,5.06
:2461134201_1,9.41
:2461134201_2,4.67
:2461134201_3,9.41
:2461134201_4,10.18
:2461134201_5,4.67
:2461134201_6,5.20
:2461134201_7,10.40
:2461134201_8,4.67
:2461134204_0,5.03
:2461134204_1,9.59
:2461134204_2,10.32
:2461134204_3,4.67
:2461134204_4,5.26
:2461134204_5,9.59
:2461134204_6,10.30
:2461134204_7,4.67
:2461134204_8,5.03
:2461134204_9,9.59
:2461134204_10,10.32
:2461134204_11,4.67
:2461134204_12,5.27
:2461134204_13,9.59
:2461134204_14,10.30
:2461134204_15,4.67
:2461134206_0,5.04
:2461134206_1,9.40
:2461134206_2,4.67
:2461134206_3,9.40
:2461134206_4,10.17
:2461134206_5,4.67
:2461134206_6,5.13
:2461134206_7,10.32
:2461134206_8,4.67
:2461134209_0,5.06
:2461134209_1,9.41
:2461134209_2,4.67
:2461134209_3,9.41
:2461134209_4,10.18
:2461134209_5,4.67
:2461134209_6,5.20
:2461134209_7,10.40
:2461134209_8,4.67
:2461134212_0,4.67
:2461134215_0,5.73
:2461134215_1,8.75
:2461134215_2,4.67
:2461134215_3,6.90
:2461134215_4,10.18
:2461134215_5,4.67
:2461134215_6,5.00
:2461134215_7,8.90
:2461134215_8,4.67
:2461134216_0,9.79
:2461134216_1,10.56
:2461134216_2,4.67
:2461134216_3,5.10
:2461134216_4,10.38
:2461134216_5,4.67
:2461134216_6,5.21
:2461134216_7,9.53
:2461134216_8,4.67
:2461134218_0,8.75
:2461134218_1,9.63
:2461134218_2,5.48
:2461134218_3,5.19
:2461134218_4,10.40
:2461134218_5,4.67
:2461134218_6,5.06
:2461134218_7,9.58
:2461134218_8,4.67
:2461134223_0,10.18
:2461134223_1,12.96
:2461134223_2,4.67
:2461134223_3,5.71
:2461134223_4,11.00
:2461134223_5,4.67
:2461134223_6,7.50
:2461134223_7,10.18
:2461134223_8,4.67
:2461134225_0,10.26
:2461134225_1,13.13
:2461134225_2,4.67
:2461134225_3,5.76
:2461134225_4,11.08
:2461134225_5,4.67
:2461134225_6,7.65
:2461134225_7,10.26
:2461134225_8,4.67
:2463236402_0,4.55
:2463236402_1,5.00
:2463236402_2,2.34
:2463236402_6,2.34
:2463236402_3,5.00
:2463236402_4,2.63
:2463236402_5,2.34
:2463236402_7,4.79
:2463236402_8,2.34
:2463236403_0,5.40
:2463236403_1,5.02
:2463236405_0,4.06
:2463236405_1,5.08
:2463236405_2,5.02
:2463236405_3,4.08
:2463236409_0,5.24
:2463236412_0,4.56
:2463236412_1,7.31
:2463236412_2,4.96
:2463236412_3,2.34
:2463236412_6,2.34
:2463236412_4,4.87
:2463236412_5,2.34
:2463236412_7,2.34
:2463236414_0,5.00
:2463236414_1,4.11
:2463236426_0,4.91
:2463236436_0,3.87
:2463236436_1,3.85
:2463236439_0,4.32
:2463236439_1,3.91
:2463236445_0,5.43
:2463236454_0,5.09
:2463236454_1,4.11
:2463236461_0,5.25
:2463236467_0,3.00
:2463281202_0,5.05
:2463281202_1,8.67
:2463281202_2,4.67
:2463281202_3,7.08
:2463281202_4,8.96
:2463281202_5,7.60
:2463281202_6,4.47
:2463281202_7,10.07
:2463281202_8,4.67
:2463506867_0,16.17
:2463506867_1,5.70
:2463506867_2,2.34
:2463506867_9,10.62
:2463506867_10,2.34
:2463506867_3,12.95
:2463506867_4,17.49
:2463506867_5,4.67
:2463506867_6,9.35
:2463506867_7,15.86
:2463506867_8,2.34
:2463506867_11,2.34
:2467814079_0,4.55
:2467814079_1,7.44
:2467814079_2,5.00
:2467814079_3,2.34
:2467814079_6,2.34
:2467814079_4,5.00
:2467814079_5,2.34
:2467814079_7,2.34
:2467814082_0,4.14
:2467814096_0,5.00
:2467814096_1,2.34
:2467814096_4,2.34
:2467814096_2,5.00
:2467814096_3,2.34
:2467814096_5,2.34
:2467814116_0,4.11
:2467814116_1,4.08
:2467814164_0,2.71
:2467814164_1,2.48
:2467814167_0,2.86
:2467814171_0,6.71
:2467814177_0,5.00
:2467814177_1,2.52
:2467814177_2,2.34
:2467814177_6,4.83
:2467814177_7,2.34
:2467814177_3,4.56
:2467814177_4,5.00
:2467814177_5,2.34
:2467814177_8,2.34
:2467814191_0,5.02
:2467814191_1,2.34
:2467814191_4,2.34
:2467814191_2,5.02
:2467814191_3,2.34
:2467814191_5,2.34
:2468392775_0,10.64
:2468392775_1,14.35
:2468392775_2,4.67
:2468392775_3,13.75
:2468392775_4,15.07
:2468392775_5,4.67
:2468392775_6,9.06
:2468392775_7,14.41
:2468392775_8,4.67
:2468392784_0,13.24
:2468392784_1,17.70
:2468392784_2,19.35
:2468392784_3,4.67
:2468392784_4,7.61
:2468392784_5,16.22
:2468392784_6,18.96
:2468392784_7,4.67
:2468392784_8,18.43
:2468392784_9,19.11
:2468392784_10,13.49
:2468392784_11,4.67
:2468392784_12,5.86
:2468392784_13,19.00
:2468392784_14,18.03
:2468392784_15,4.67
:2468392796_0,9.25
:2468392796_1,18.26
:2468392796_2,16.47
:2468392796_3,4.67
:2468392796_4,12.35
:2468392796_5,16.88
:2468392796_6,15.50
:2468392796_7,4.67
:2468392796_8,9.09
:2468392796_9,17.52
:2468392796_10,18.11
:2468392796_11,4.67
:2468392796_12,15.73
:2468392796_13,18.35
:2468392796_14,16.90
:2468392796_15,4.67
:2468392797_0,12.02
:2468392797_1,16.47
:2468392797_2,4.67
:2468392797_3,6.72
:2468392797_4,13.04
:2468392797_5,4.67
:2468392797_6,10.92
:2468392797_7,12.20
:2468392797_8,4.67
:2468392818_0,12.88
:2468392818_1,12.28
:2468392818_2,4.67
:2468392818_3,6.31
:2468392818_4,13.03
:2468392818_5,4.67
:2468392818_6,5.73
:2468392818_7,10.77
:2468392818_8,4.67
:2468392848_0,12.95
:2468392848_1,16.96
:2468392848_2,16.09
:2468392848_3,4.67
:2468392848_4,9.15
:2468392848_5,16.66
:2468392848_6,16.34
:2468392848_7,4.67
:2468392848_8,11.80
:2468392848_9,16.20
:2468392848_10,14.86
:2468392848_11,4.67
:2468392848_12,9.05
:2468392848_13,16.68
:2468392848_14,16.70
:2468392848_15,4.67
:2468392849_0,4.67
:2468392860_0,5.21
:2468392860_1,9.71
:2468392860_2,10.87
:2468392860_3,4.67
:2468392860_4,5.30
:2468392860_5,9.86
:2468392860_6,10.25
:2468392860_7,4.67
:2468392860_8,5.43
:2468392860_9,9.67
:2468392860_10,10.45
:2468392860_11,4.67
:2468392860_12,5.94
:2468392860_13,10.72
:2468392860_14,11.00
:2468392860_15,4.67
:2468392874_0,14.41
:2468392874_1,14.87
:2468392874_2,13.93
:2468392874_3,4.75
:2468392874_4,3.93
:2468392874_5,16.45
:2468392874_6,13.23
:2468392874_7,0.73
:2468392874_16,3.08
:2468392874_17,0.73
:2468392874_8,13.79
:2468392874_9,14.56
:2468392874_10,11.69
:2468392874_11,4.67
:2468392874_12,3.65
:2468392874_13,16.45
:2468392874_14,0.41
:2468392874_15,0.74
:2468392874_18,15.69
:2468392874_19,0.74
:2468392875_0,3.38
:2468392875_1,9.63
:2468392875_2,1.13
:2468392875_3,0.73
:2468392875_16,7.37
:2468392875_17,0.73
:2468392875_4,3.26
:2468392875_5,5.31
:2468392875_6,6.75
:2468392875_7,4.67
:2468392875_8,3.33
:2468392875_9,9.63
:2468392875_10,1.57
:2468392875_11,0.73
:2468392875_18,7.45
:2468392875_19,0.73
:2468392875_12,4.28
:2468392875_13,5.92
:2468392875_14,7.57
:2468392875_15,4.67
:2468392883_0,9.46
:2468392883_1,5.09
:2468392883_2,2.34
:2468392883_9,5.10
:2468392883_10,2.34
:2468392883_3,5.02
:2468392883_4,10.21
:2468392883_5,4.67
:2468392883_6,5.01
:2468392883_7,9.42
:2468392883_8,2.34
:2468392883_11,2.34
:2468392884_0,5.00
:2468392884_1,10.03
:2468392884_2,2.63
:2468392884_3,0.73
:2468392884_16,6.98
:2468392884_17,0.73
:2468392884_4,3.21
:2468392884_5,6.46
:2468392884_6,7.65
:2468392884_7,4.67
:2468392884_8,4.52
:2468392884_9,9.89
:2468392884_10,1.99
:2468392884_11,0.73
:2468392884_18,7.22
:2468392884_19,0.73
:2468392884_12,3.21
:2468392884_13,6.32
:2468392884_14,7.72
:2468392884_15,4.67
:2468392904_0,9.05
:2468392904_1,15.63
:2468392904_2,16.25
:2468392904_3,4.67
:2468392904_4,13.39
:2468392904_5,16.62
:2468392904_6,15.55
:2468392904_7,4.67
:2468392904_8,9.09
:2468392904_9,16.55
:2468392904_10,14.37
:2468392904_11,4.67
:2468392904_12,9.86
:2468392904_13,15.27
:2468392904_14,14.90
:2468392904_15,4.67
:2468392916_0,4.67
:2468392940_0,16.60
:2468392940_1,19.97
:2468392940_2,18.10
:2468392940_3,4.67
:2468392940_4,9.47
:2468392940_5,19.62
:2468392940_6,19.41
:2468392940_7,4.67
:2468392940_8,16.49
:2468392940_9,19.57
:2468392940_10,16.33
:2468392940_11,4.67
:2468392940_12,9.17
:2468392940_13,19.94
:2468392940_14,19.46
:2468392940_15,4.67
:2468392944_0,8.35
:2468392944_1,9.64
:2468392944_2,4.67
:2468392944_3,5.10
:2468392944_4,9.92
:2468392944_5,4.67
:2468392944_6,4.94
:2468392944_7,9.07
:2468392944_8,4.67
:2468392947_0,4.67
:2468392957_0,12.35
:2468392957_1,17.06
:2468392957_2,16.46
:2468392957_3,4.67
:2468392957_4,9.19
:2468392957_5,16.47
:2468392957_6,16.91
:2468392957_7,4.67
:2468392957_8,13.10
:2468392957_9,16.78
:2468392957_10,14.78
:2468392957_11,4.67
:2468392957_12,9.05
:2468392957_13,17.23
:2468392957_14,16.67
:2468392957_15,4.67
:2468392962_0,4.67
:2468392966_0,4.67
:2468392971_0,12.13
:2468392971_1,16.28
:2468392971_2,15.23
:2468392971_3,4.67
:2468392971_4,9.07
:2468392971_5,16.24
:2468392971_6,15.79
:2468392971_7,4.67
:2468392971_8,11.11
:2468392971_9,15.90
:2468392971_10,15.11
:2468392971_11,4.67
:2468392971_12,9.06
:2468392971_13,15.96
:2468392971_14,16.10
:2468392971_15,4.67
:2468392974_0,4.67
:2473035936_0,4.38
:2473035936_1,3.70
:2473035938_0,2.59
:2473035938_1,3.71
:2473035939_0,2.65
:2473035939_1,3.72
:2473035981_0,0.84
:2473035981_1,0.83
:2473035988_0,3.66
:2473035988_1,8.75
:2473910576_0,4.67
:2473910580_0,9.40
:2473910580_1,7.82
:2473910580_2,7.79
:2473910580_3,4.67
:2479552080_0,7.34
:24801369-AddedOffRampNode_0,9.22
:2481210181_0,5.03
:2481210181_1,10.20
:2481210181_2,4.67
:2481210181_3,5.01
:2481210181_4,9.40
:2481210181_5,4.67
:2481210181_6,9.40
:2481210181_7,10.16
:2481210181_8,4.67
:2481210193_0,5.01
:2481210193_1,10.16
:2481210193_2,4.67
:2481210193_3,5.04
:2481210193_4,9.40
:2481210193_5,4.67
:2481210193_6,9.40
:2481210193_7,10.21
:2481210193_8,4.67
:2481234286_0,4.67
:2481234307_0,5.09
:2481234307_1,2.34
:2481234307_4,2.34
:2481234307_2,5.04
:2481234307_3,2.34
:2481234307_5,2.34
:2481234317_0,4.67
:2481234332_0,4.67
:2481234338_0,5.10
:2481234338_1,2.34
:2481234338_4,2.34
:2481234338_2,5.03
:2481234338_3,2.34
:2481234338_5,2.34
:2481234403_0,4.67
:2481234412_0,4.67
:2481234485_0,9.62
:2481234485_1,10.63
:2481234485_2,4.67
:2481234485_3,5.74
:2481234485_4,11.89
:2481234485_5,4.67
:2481234485_6,5.33
:2481234485_7,9.56
:2481234485_8,5.11
:2481234495_0,9.51
:2481234495_1,5.11
:2481234495_2,2.34
:2481234495_9,5.11
:2481234495_10,2.34
:2481234495_3,5.01
:2481234495_4,10.21
:2481234495_5,4.67
:2481234495_6,5.01
:2481234495_7,9.43
:2481234495_8,2.34
:2481234495_11,2.34
:2481234509_0,4.67
:2481234532_0,4.67
:2481234536_0,5.04
:2481234536_1,9.43
:2481234536_2,10.18
:2481234536_3,4.67
:2481234536_4,5.00
:2481234536_5,9.43
:2481234536_6,10.18
:2481234536_7,4.67
:2481234536_8,5.04
:2481234536_9,9.43
:2481234536_10,10.18
:2481234536_11,4.67
:2481234536_12,5.00
:2481234536_13,9.43
:2481234536_14,10.18
:2481234536_15,4.67
:2481234540_0,9.40
:2481234540_1,5.09
:2481234540_2,2.34
:2481234540_9,5.09
:2481234540_10,2.34
:2481234540_3,5.01
:2481234540_4,10.16
:2481234540_5,4.67
:2481234540_6,5.02
:2481234540_7,9.40
:2481234540_8,2.34
:2481234540_11,2.34
:2481234553_0,9.23
:2481234553_1,10.15
:2481234553_2,4.67
:2481234553_3,5.00
:2481234553_4,10.08
:2481234553_5,4.67
:2481234553_6,5.04
:2481234553_7,9.34
:2481234553_8,4.67
:2481234567_0,9.40
:2481234567_1,5.10
:2481234567_2,2.34
:2481234567_9,5.10
:2481234567_10,2.34
:2481234567_3,5.01
:2481234567_4,10.16
:2481234567_5,4.67
:2481234567_6,5.03
:2481234567_7,9.40
:2481234567_8,2.34
:2481234567_11,2.34
:2481234581_0,5.23
:2481234581_1,4.67
:2481234581_2,5.82
:2481234581_3,9.51
:2481234589_0,0.76
:2481234589_1,2.28
:2481234599_0,5.00
:2481234599_1,8.75
:2481234599_2,14.40
:2481234599_3,7.25
:2481234599_4,8.90
:2481234599_5,4.98
:2481234599_6,6.04
:2481234599_7,14.53
:2481234599_8,4.67
:2481234625_0,9.40
:2481234625_1,5.16
:2481234625_2,2.34
:2481234625_9,5.16
:2481234625_10,2.34
:2481234625_3,5.04
:2481234625_4,10.17
:2481234625_5,4.67
:2481234625_6,5.12
:2481234625_7,9.40
:2481234625_8,2.34
:2481234625_11,2.34
:2481280850_0,4.67
:2481280869_0,5.01
:2481280869_1,9.40
:2481280869_2,2.34
:2481280869_9,2.34
:2481280869_3,9.40
:2481280869_4,5.07
:2481280869_5,2.34
:2481280869_10,5.10
:2481280869_11,2.34
:2481280869_6,5.03
:2481280869_7,10.20
:2481280869_8,4.67
:2481280884_0,4.67
:2481280886_0,4.67
:2481280899_0,4.67
:2481280922_0,4.67
:2481280926_0,5.14
:2481280926_1,9.63
:2481280926_2,2.34
:2481280926_9,2.34
:2481280926_3,10.07
:2481280926_4,5.16
:2481280926_5,2.34
:2481280926_10,5.36
:2481280926_11,2.34
:2481280926_6,5.29
:2481280926_7,10.75
:2481280926_8,4.67
:2481280953_0,5.41
:2481280953_1,9.43
:2481280953_2,2.34
:2481280953_9,2.34
:2481280953_3,9.43
:2481280953_4,5.16
:2481280953_5,2.34
:2481280953_10,5.49
:2481280953_11,2.34
:2481280953_6,5.12
:2481280953_7,10.21
:2481280953_8,4.67
:2481280955_0,4.67
:2481280957_0,5.82
:2481280957_1,8.66
:2481280957_2,4.67
:2481280957_3,6.44
:2481280957_4,10.16
:2481280957_5,4.67
:2481280957_6,5.00
:2481280957_7,8.64
:2481280957_8,4.67
:2481280959_0,5.00
:2481280959_1,10.16
:2481280959_2,4.67
:2481280959_3,5.00
:2481280959_4,9.40
:2481280959_5,4.67
:2481280959_6,9.40
:2481280959_7,10.16
:2481280959_8,4.67
:2481280969_0,8.72
:2481280969_1,4.48
:2481280969_2,2.34
:2481280969_9,6.24
:2481280969_10,2.34
:2481280969_3,6.91
:2481280969_4,11.49
:2481280969_5,4.67
:2481280969_6,4.74
:2481280969_7,8.71
:2481280969_8,2.34
:2481280969_11,2.34
:2481280970_0,4.61
:2481280970_1,7.99
:2481280970_2,4.67
:2481280970_3,5.08
:2481280970_4,8.04
:2481280970_5,4.67
:2481280970_6,4.81
:2481280970_7,8.56
:2481280970_8,4.67
:2481280972_0,9.41
:2481280972_1,10.19
:2481280972_2,4.67
:2481280972_3,5.01
:2481280972_4,10.17
:2481280972_5,4.67
:2481280972_6,5.02
:2481280972_7,9.40
:2481280972_8,4.67
:2481280977_0,4.67
:2484505144_0,5.02
:2484505144_2,2.34
:2484505144_6,2.34
:2484505144_3,5.02
:2484505144_5,2.34
:2484505144_7,2.34
:2484505147_0,5.00
:2487038654_0,5.02
:2487038654_1,9.40
:2487038654_2,4.67
:2487038654_3,9.40
:2487038654_4,10.17
:2487038654_5,4.67
:2487038654_6,5.06
:2487038654_7,10.23
:2487038654_8,4.67
:2487038656_0,5.04
:2487038656_1,6.20
:2487038656_2,4.67
:2487038656_3,6.20
:2487038656_4,7.76
:2487038656_5,4.67
:2487038657_0,5.11
:2487038657_1,9.43
:2487038657_2,4.67
:2487038657_3,9.42
:2487038657_4,10.21
:2487038657_5,4.67
:2487038657_6,5.38
:2487038657_7,10.62
:2487038657_8,4.67
:2487038664_0,5.07
:2487038664_1,9.41
:2487038664_2,4.67
:2487038664_3,9.41
:2487038664_4,10.18
:2487038664_5,4.67
:2487038664_6,5.22
:2487038664_7,10.43
:2487038664_8,4.67
:2487038668_0,5.19
:2487038668_1,10.45
:2487038668_2,4.67
:2487038668_3,5.07
:2487038668_4,9.46
:2487038668_5,4.67
:2487038668_6,9.57
:2487038668_7,10.26
:2487038668_8,4.67
:2487038682_0,6.44
:2487038682_1,10.61
:2487038682_2,4.67
:2487038682_3,4.87
:2487038682_4,9.57
:2487038682_5,4.93
:2487038682_6,8.71
:2487038682_7,9.90
:2487038682_8,4.67
:2487038690_0,9.41
:2487038690_1,10.18
:2487038690_2,4.67
:2487038690_3,5.22
:2487038690_4,10.43
:2487038690_5,4.67
:2487038690_6,5.07
:2487038690_7,9.41
:2487038690_8,4.67
:2487038693_0,9.28
:2487038693_1,10.31
:2487038693_2,4.67
:2487038693_3,5.04
:2487038693_4,10.11
:2487038693_5,4.67
:2487038693_6,5.16
:2487038693_7,9.36
:2487038693_8,4.67
:2487038694_0,5.05
:2487038694_1,10.17
:2487038694_2,4.67
:2487038694_3,5.17
:2487038694_4,9.41
:2487038694_5,4.67
:2487038694_6,9.41
:2487038694_7,10.36
:2487038694_8,4.67
:2487038696_0,5.07
:2487038696_1,9.41
:2487038696_2,4.67
:2487038696_3,9.41
:2487038696_4,10.18
:2487038696_5,4.67
:2487038696_6,5.24
:2487038696_7,10.45
:2487038696_8,4.67
:2487038697_0,6.32
:2487038697_1,4.67
:2487038697_2,5.67
:2487038697_3,8.11
:2487038697_4,6.56
:2487038697_5,4.67
:2487038700_0,5.07
:2487038700_1,9.41
:2487038700_2,4.67
:2487038700_3,9.41
:2487038700_4,10.19
:2487038700_5,4.67
:2487038700_6,5.24
:2487038700_7,10.45
:2487038700_8,4.67
:2487038702_0,5.28
:2487038702_1,4.67
:2487038702_2,5.08
:2487038702_3,9.37
:2487038704_0,5.09
:2487038704_1,9.42
:2487038704_2,4.67
:2487038704_3,9.42
:2487038704_4,10.19
:2487038704_5,4.67
:2487038704_6,5.30
:2487038704_7,10.53
:2487038704_8,4.67
:2487038705_0,5.09
:2487038705_1,10.30
:2487038705_2,4.67
:2487038705_3,5.25
:2487038705_4,9.48
:2487038705_5,4.67
:2487038705_6,9.63
:2487038705_7,10.54
:2487038705_8,4.67
:2487038706_0,9.40
:2487038706_1,10.26
:2487038706_2,4.67
:2487038706_3,5.02
:2487038706_4,10.17
:2487038706_5,4.67
:2487038706_6,5.08
:2487038706_7,9.40
:2487038706_8,4.67
:2487038708_0,9.40
:2487038708_1,10.18
:2487038708_2,4.67
:2487038708_3,5.19
:2487038708_4,10.39
:2487038708_5,4.67
:2487038708_6,5.06
:2487038708_7,9.41
:2487038708_8,4.67
:2487038713_0,4.67
:2487038716_0,9.41
:2487038716_1,10.18
:2487038716_2,4.67
:2487038716_3,5.19
:2487038716_4,10.40
:2487038716_5,4.67
:2487038716_6,5.06
:2487038716_7,9.41
:2487038716_8,4.67
:2487038718_0,5.05
:2487038718_1,10.22
:2487038718_2,4.67
:2487038718_3,5.02
:2487038718_4,9.41
:2487038718_5,4.67
:2487038718_6,9.41
:2487038718_7,10.17
:2487038718_8,4.67
:2487038724_0,5.05
:2487038724_1,9.41
:2487038724_2,4.67
:2487038724_3,9.41
:2487038724_4,10.18
:2487038724_5,4.67
:2487038724_6,5.17
:2487038724_7,10.38
:2487038724_8,4.67
:2487038728_0,5.04
:2487038728_1,10.18
:2487038728_2,4.67
:2487038728_3,5.00
:2487038728_4,9.37
:2487038728_5,4.67
:2487038728_6,9.30
:2487038728_7,10.11
:2487038728_8,4.67
:2487038731_0,4.67
:2487038734_0,9.44
:2487038734_1,10.20
:2487038734_2,4.67
:2487038734_3,5.20
:2487038734_4,10.42
:2487038734_5,4.67
:2487038734_6,5.06
:2487038734_7,9.42
:2487038734_8,4.67
:2487038736_0,9.58
:2487038736_1,10.27
:2487038736_2,4.67
:2487038736_3,5.23
:2487038736_4,10.51
:2487038736_5,4.67
:2487038736_6,5.08
:2487038736_7,9.47
:2487038736_8,4.67
:2487038739_0,4.67
:2487038741_0,5.07
:2487038741_1,9.42
:2487038741_2,2.34
:2487038741_9,2.34
:2487038741_3,9.46
:2487038741_4,5.00
:2487038741_5,2.34
:2487038741_10,5.21
:2487038741_11,2.34
:2487038741_6,5.23
:2487038741_7,10.46
:2487038741_8,4.67
:2487038743_0,7.69
:2487038743_1,9.18
:2487038743_2,4.75
:2487038743_3,5.26
:2487038743_4,9.90
:2487038743_5,4.67
:2487038743_6,4.94
:2487038743_7,8.96
:2487038743_8,4.67
:2487038748_0,14.40
:2487038748_1,14.24
:2487038748_2,4.67
:2487038748_3,9.03
:2487038748_4,14.21
:2487038748_5,4.67
:2487038748_6,9.09
:2487038748_7,14.40
:2487038748_8,4.67
:2487038749_0,9.41
:2487038749_1,10.43
:2487038749_2,4.67
:2487038749_3,5.06
:2487038749_4,10.18
:2487038749_5,4.67
:2487038749_6,5.22
:2487038749_7,9.41
:2487038749_8,4.67
:2487038751_0,5.16
:2487038751_1,4.67
:2487038751_2,5.04
:2487038751_3,9.39
:2487038754_0,5.03
:2487038754_1,9.97
:2487038754_2,4.67
:2487038754_3,5.23
:2487038754_4,9.27
:2487038754_5,4.67
:2487038754_6,9.00
:2487038754_7,10.29
:2487038754_8,4.67
:2487038757_0,9.53
:2487038757_1,5.24
:2487038757_2,2.34
:2487038757_9,5.24
:2487038757_10,2.34
:2487038757_3,5.08
:2487038757_4,10.25
:2487038757_5,4.67
:2487038757_6,5.23
:2487038757_7,9.45
:2487038757_8,2.34
:2487038757_11,2.34
:2487038760_0,5.34
:2487038760_1,4.67
:2487038760_2,6.25
:2487038760_3,9.56
:2487097078_0,3.26
:2487097078_1,6.14
:2487097078_2,6.05
:2487097078_3,1.46
:2487097078_4,4.79
:2487097078_5,6.02
:2487097078_6,5.09
:2487097078_7,1.46
:2487097078_8,3.21
:2487097078_9,6.25
:2487097078_10,6.16
:2487097078_11,1.46
:2487097078_12,5.11
:2487097078_13,6.32
:2487097078_14,5.83
:2487097078_15,1.46
:2487097100_0,3.54
:2487097100_1,1.46
:2487097100_2,3.21
:2487097100_3,5.10
:2487097104_0,5.16
:2487321629_0,6.79
:2487321629_1,5.88
:2487321629_2,6.82
:2487321673_0,8.28
:2487321673_1,8.22
:2487321682_0,7.81
:2487321682_2,8.04
:2487321718_0,8.00
:2487321718_1,10.52
:2487321718_2,1.46
:2487321718_3,4.57
:2487321718_4,8.17
:2487321718_5,1.47
:2487321718_6,8.17
:2487321718_7,8.43
:2487321718_8,1.46
:2487321722_0,3.21
:2487321722_1,5.01
:2487321722_2,1.46
:2487321722_3,4.97
:2487321722_4,4.93
:2487321722_5,1.46
:2487321722_6,3.54
:2487321722_7,5.02
:2487321722_8,1.46
:2487321725_0,3.95
:2487321725_1,7.53
:2487321725_2,6.82
:2487321725_3,4.67
:2487321725_4,3.22
:2487321725_5,8.38
:2487321725_6,6.21
:2487321725_7,0.73
:2487321725_16,0.73
:2487321725_8,3.73
:2487321725_9,5.80
:2487321725_10,2.27
:2487321725_11,0.81
:2487321725_17,8.13
:2487321725_18,0.81
:2487321725_12,2.66
:2487321725_13,4.98
:2487321725_14,5.76
:2487321725_15,4.67
:2487321733_0,5.27
:2487321733_1,6.75
:2487321733_2,4.67
:2487321733_3,3.38
:2487321733_4,9.06
:2487321733_5,1.46
:2487321733_6,3.22
:2487321733_7,5.10
:2487321733_8,4.67
:2490075020_0,5.90
:2490075020_1,11.21
:2490075020_2,4.67
:2490075020_3,5.26
:2490075020_4,9.53
:2490075020_5,2.34
:2490075020_9,2.34
:2490075020_6,9.53
:2490075020_7,4.80
:2490075020_8,2.34
:2490075020_10,5.54
:2490075020_11,2.34
:2490075030_0,4.67
:2490075038_0,4.67
:2490075042_0,9.79
:2490075042_1,5.41
:2490075042_2,2.34
:2490075042_9,6.65
:2490075042_10,2.34
:2490075042_3,5.47
:2490075042_4,10.61
:2490075042_5,4.67
:2490075042_6,6.67
:2490075042_7,9.79
:2490075042_8,2.34
:2490075042_11,2.34
:2490075044_0,5.61
:2490075044_1,10.45
:2490075044_2,4.67
:2490075044_3,5.07
:2490075044_4,9.08
:2490075044_5,4.67
:2490075044_6,8.21
:2490075044_7,9.60
:2490075044_8,4.67
:2490075046_0,5.00
:2490075046_1,2.34
:2490075046_4,2.34
:2490075046_2,5.00
:2490075046_3,2.34
:2490075046_5,2.34
:2490075064_0,5.00
:2490075064_1,2.34
:2490075064_4,2.34
:2490075064_2,5.00
:2490075064_3,2.34
:2490075064_5,2.34
:2490075080_0,5.02
:2490075080_1,10.19
:2490075080_2,4.67
:2490075080_3,5.01
:2490075080_4,9.40
:2490075080_5,4.67
:2490075080_6,9.40
:2490075080_7,10.16
:2490075080_8,4.67
:2490075086_0,4.67
:2490075087_0,4.67
:2490075089_0,5.11
:2490075089_1,9.46
:2490075089_2,9.72
:2490075089_3,4.67
:2490075089_4,4.56
:2490075089_5,8.93
:2490075089_6,9.76
:2490075089_7,4.67
:2490075089_8,4.61
:2490075089_9,9.46
:2490075089_10,10.24
:2490075089_11,4.67
:2490075089_12,5.02
:2490075089_13,8.88
:2490075089_14,10.21
:2490075089_15,4.67
:2490075094_0,9.40
:2490075094_1,5.15
:2490075094_2,2.34
:2490075094_9,5.15
:2490075094_10,2.34
:2490075094_3,5.03
:2490075094_4,10.17
:2490075094_5,4.67
:2490075094_6,5.11
:2490075094_7,9.40
:2490075094_8,2.34
:2490075094_11,2.34
:2490075102_0,9.40
:2490075102_1,10.19
:2490075102_2,4.67
:2490075102_3,5.01
:2490075102_4,10.16
:2490075102_5,4.67
:2490075102_6,5.02
:2490075102_7,9.40
:2490075102_8,4.67
:2491182203_0,10.27
:2491182210_0,5.65
:2491182210_1,10.97
:2491182210_2,4.67
:2491182210_3,7.24
:2491182210_4,10.10
:2491182210_5,2.34
:2491182210_9,2.34
:2491182210_6,10.22
:2491182210_7,5.73
:2491182210_8,2.34
:2491182210_10,7.02
:2491182210_11,2.34
:2491182212_0,4.67
:2491182225_0,5.00
:2491182225_1,2.34
:2491182225_4,2.34
:2491182225_2,5.00
:2491182225_3,2.34
:2491182225_5,2.34
:2491182257_0,4.67
:2491182268_0,5.09
:2491182268_1,2.34
:2491182268_4,2.34
:2491182268_2,5.06
:2491182268_3,2.34
:2491182268_5,2.34
:2491193279_0,5.07
:2491193279_1,10.24
:2491193279_2,4.67
:2491193279_3,5.02
:2491193279_4,9.40
