edge_id,length
--32666#1,199.44
--32668#0,0.57
--32668#1,35.00
--32668#2,135.70
--32672,39.65
--32674#0,179.72
--32674#1,1589.01
--32674#2,491.44
--32674#3,578.61
--32674#4,1591.16
--32674#5,143.43
--32674#6,63.05
--32674#7,297.32
--32674#8,330.96
--32674#9,426.28
--32676#0,20.28
--32676#1,29.17
--32676#2,16.83
--32680,412.07
--32684,152.99
--32686,256.96
--32690,247.98
--32694,88.87
--32696#0,65.24
--32696#1,62.93
--32698#0,39.61
--32698#1,37.69
--32700,179.30
--32702,123.55
--32704,176.71
--32708#0,47.39
--32708#1,79.56
--32710#0,201.40
--32710#1,21.85
--32712#0,124.32
--32712#1,120.28
--32716#0,86.05
--32716#1,97.76
--32716#2,88.13
--32720#0,197.26
--32720#1,21.46
--32720#2,174.11
--32722#0,55.44
--32722#1,67.21
--32722#2,49.18
--32724,119.93
--32726#0,342.70
--32726#1,324.47
--32730#0,612.73
--32730#1,81.65
--32730#2,157.09
--32730#3,77.86
--32730#4,116.16
--32730#5,283.73
--32730#6,235.45
--32732,80.23
--32734,198.02
--32736,214.26
--32740#0,294.31
--32740#1,72.71
--32740#2,37.72
--32740#3,55.68
--32742#0,1986.89
--32742#1,427.66
--32742#2,105.58
--32742#3,170.55
--32742#4,93.63
--32742#5,69.26
--32744,203.49
--32746#0,143.09
--32746#1,40.29
--32746#2,41.15
--32746#3,38.52
--32746#4,68.15
--32748#0,30.89
--32748#1,41.53
--32750#0,110.21
--32750#1,83.85
--32750#10,71.64
--32750#11,273.41
--32750#12,110.15
--32750#2,48.79
--32750#3,142.59
--32750#4,43.55
--32750#5,44.23
--32750#6,124.48
--32750#7,118.49
--32750#8,98.69
--32750#9,44.71
--32752#0,59.21
--32752#1,50.32
--32756#0,2743.38
--32756#1,30.24
--32756#2,156.28
--32758,141.10
--32760#0,89.82
--32760#1,83.11
--32760#2,42.13
--32760#3,88.12
--32760#4,41.61
--32760#5,111.33
--32766,1771.22
--32776#0,21.12
--32776#1,139.53
--32776#10,171.12
--32776#2,229.63
--32776#3,205.27
--32776#4,82.30
--32776#5,196.21
--32776#6,117.78
--32776#7,146.75
--32776#8,177.34
--32776#9,150.62
--32780,173.88
--32786#0,96.69
--32786#1,69.05
--32786#2,76.10
--32786#3,201.83
--32786#4,52.14
--32786#5,30.08
--32786#6,127.13
--32790,89.04
--32792#0,1255.69
--32792#1,261.20
--32794#0,65.15
--32794#1,38.05
--32796,62.13
--32800#0,77.37
--32800#1,67.92
--32802#0,62.74
--32802#1,128.55
--32806,129.63
--32808#0,38.23
--32808#1,50.63
--32808#2,86.95
--32810#0,75.98
--32810#1,82.56
--32810#2,124.69
--32812#0,78.98
--32812#1,90.13
--32814#0,90.36
--32814#1,35.40
--32816,92.51
--32818#0,21.52
--32818#1,70.42
--32818#2,13.81
--32818#3,66.98
--32818#4,80.25
--32820#0,64.53
--32820#1,148.12
--32822,25.40
--32826#0,292.72
--32826#1,68.10
--32826#2,56.59
--32828,142.53
--32838#0,83.63
--32838#1,301.46
--32838#2,99.48
--32838#3,27.19
--32838#4,123.39
--32838#5,32.86
--32844#0,11.81
--32844#1,85.58
--32846,136.96
--32852,138.98
--32856,158.51
--32866#0,768.70
--32866#1,701.19
--32872,74.29
--32874#0,25.43
--32874#1,112.55
--32874#2,78.95
--32876,46.68
--32878#0,339.46
--32878#1,80.77
--32878#2,69.28
--32878#3,263.43
--32878#4,119.09
--32878#5,28.63
--32878#6,602.23
--32878#7,11.25
--32878#8,13.72
--32880,142.59
--32882#0,342.00
--32882#1,276.48
--32882#2,192.74
--32884,149.84
--32886,112.56
--32888#0,56.32
--32888#1,73.51
--32892#0,56.38
--32892#1,43.90
--32892#2,63.81
--32894,151.06
--32896,105.50
--32900#0,17.04
--32900#1,200.08
--32902#0,65.84
--32902#1,72.40
--32902#2,70.57
--32904,570.58
--32906#0,62.87
--32906#1,106.82
--32906#2,24.83
--32906#3,28.49
--32908,93.99
--32910,946.01
--32912#0,71.36
--32912#1,43.03
--32916#0,144.68
--32916#1,64.02
--32916#2,56.41
--32916#3,64.17
--32918#0,85.07
--32918#1,92.18
--32918#2,54.85
--32920,93.87
--32922#0,128.14
--32922#1,67.00
--32922#2,144.48
--32922#3,296.25
--32924#0,361.91
--32924#1,41.71
--32924#10,102.88
--32924#11,86.58
--32924#12,38.43
--32924#13,81.59
--32924#14,196.92
--32924#2,96.80
--32924#3,4.47
--32924#4,99.91
--32924#5,86.61
--32924#6,294.64
--32924#7,39.32
--32924#8,93.36
--32924#9,12.58
--32926,134.53
--32930#0,120.15
--32930#1,135.44
--32930#2,63.66
--32934,111.71
--32936#0,46.76
--32936#1,90.24
--32938,27.79
--32940#0,302.87
--32940#1,48.50
--32940#2,86.56
--32940#3,50.62
--32940#4,57.65
--32940#5,103.47
--32944,75.79
--32946,107.79
--32948#0,166.84
--32948#1,148.10
--32948#2,170.24
--32948#3,121.32
--32950#0,335.55
--32950#1,72.10
--32950#2,68.15
--32954,62.84
--32956,50.86
--32960#0,213.91
--32960#1,131.34
--32964#0,42.61
--32964#1,59.10
--32964#10,70.24
--32964#11,40.02
--32964#2,54.74
--32964#3,146.87
--32964#4,78.98
--32964#5,59.29
--32964#6,80.60
--32964#7,84.13
--32964#8,98.43
--32964#9,77.50
--32966#0,92.30
--32966#1,22.84
--32966#2,97.83
--32966#3,83.14
--32966#4,80.40
--32966#5,106.62
--32966#6,241.61
--32966#7,94.09
--32966#8,43.16
--32966#9,88.50
--32968#0,95.51
--32968#1,50.22
--32968#2,166.42
--32968#3,320.22
--32970,360.80
--32972,65.26
--32974#0,255.57
--32974#1,165.02
--32976,123.55
--32978#0,37.81
--32978#1,168.80
--32980#0,82.88
--32980#1,84.22
--32982#0,69.47
--32982#1,80.77
--32984#0,2.36
--32984#1,20.26
--32984#2,32.41
--32984#3,48.19
--32984#4,139.04
-30244#1,145.53
-30244#2,129.39
-30244#3,151.52
-30244#4,139.47
-30246,148.97
-30248,91.15
-30250,75.00
-30252,132.97
-30254#0,12.38
-30254#1,24.28
-30256#0,156.60
-30256#1,357.72
-30256#2,97.19
-30256#3,98.75
-30258,48.36
-30262#0,154.94
-30262#1,118.72
-30262#2,122.40
-30264#0,162.15
-30264#1,16.26
-30266,131.60
-30270#0,209.59
-30270#1,34.73
-30272,138.95
-30274,17.10
-30276,187.59
-30278,6.50
-30280,194.08
-30282,344.79
-30284#0,78.40
-30284#1,406.45
-30286#0,86.06
-30286#1,90.90
-30286#2,109.61
-30286#3,43.78
-30286#4,62.54
-30288#0,60.68
-30288#1,62.27
-30290,154.40
-30292#0,93.96
-30292#1,124.18
-30292#2,15.22
-30292#3,163.74
-30294#0,116.99
-30294#1,156.72
-30296,291.75
-30298,108.15
-30300#0,102.78
-30300#1,78.60
-30304#0,893.33
-30304#1,71.56
-30304#2,70.67
-30304#3,172.89
-30306#0,245.01
-30306#1,125.62
-30306#2,66.11
-30306#3,47.24
-30306#4,55.04
-30306#5,170.82
-30306#6,26.91
-30308,862.59
-30310#0,25.99
-30310#1,20.87
-30310#2,10.96
-30310#3,61.24
-30312,629.88
-30314#0,249.36
-30314#1,292.73
-30316,1357.90
-30318,86.32
-30320,211.70
-30322,938.98
-30324,254.60
-30326,299.18
-30328#1,126.37
-30328#2,23.90
-30328#3,56.16
-30330,63.10
-30332#0,85.66
-30332#1,81.15
-30334#0,41.59
-30334#1,277.56
-30334#2,201.11
-30336#0,341.47
-30336#1,834.85
-30336#2,303.51
-30338,58.91
-30340,55.02
-30342#1,85.62
-30342#2,30.35
-30342#3,8.73
-30342#4,30.93
-30344,18.89
-30346#0,120.05
-30346#1,171.85
-30348#0,132.15
-30348#1,32.12
-30348#2,111.30
-30348#3,54.27
-30348#4,116.13
-30348#5,157.62
-30350,28.61
-30352,119.82
-30354,122.96
-30356,18.84
-30358#0,111.39
-30358#1,164.84
-30358#10,55.04
-30358#11,89.97
-30358#12,100.21
-30358#13,57.27
-30358#14,43.73
-30358#15,326.43
-30358#16,162.27
-30358#17,63.83
-30358#18,337.87
-30358#2,175.63
-30358#3,92.25
-30358#4,62.75
-30358#5,63.36
-30358#6,83.49
-30358#7,87.65
-30358#8,99.89
-30358#9,88.67
-30360,217.03
-30362#0,190.88
-30362#1,80.34
-30364#0,22.71
-30364#1,74.25
-30364#2,22.54
-30366,311.74
-30368,98.77
-30370#0,31.40
-30370#1,55.23
-30370#2,39.86
-30370#3,130.92
-30370#4,73.60
-30370#5,29.96
-30370#6,195.22
-30370#7,26.73
-30372#0,48.39
-30372#1,181.06
-30374,58.95
-30378#0,149.15
-30378#1,108.02
-30378#2,580.22
-30378#3,53.38
-30380,474.78
-30382,103.43
-30384#0,120.06
-30384#1,129.08
-30384#2,142.89
-30384#3,14.96
-30384#4,15.60
-30384#5,144.03
-30384#6,116.58
-30384#7,85.64
-30388#0,126.21
-30388#1,315.02
-30388#2,130.24
-30390,54.54
-30392#0,49.80
-30392#1,25.98
-30394,86.05
-30396#0,17.50
-30396#1,20.27
-30396#2,15.91
-30396#3,22.30
-30398#0,96.92
-30398#1,31.30
-30398#2,41.67
-30398#3,214.23
-30398#4,58.86
-30398#5,62.10
-30398#6,41.94
-30398#7,32.02
-30398#8,34.65
-30398#9,55.47
-30400#0,5.98
-30400#1,56.12
-30402,482.68
-30404#0,82.25
-30404#1,78.21
-30404#2,86.68
-30404#3,147.36
-30404#4,134.86
-30404#5,91.38
-30406,72.73
-30408,596.43
-30410,17.09
-30412#0,48.51
-30412#1,49.11
-30414,120.89
-30416#0,38.37
-30416#1,99.02
-30416#2,25.94
-30418#0,98.89
-30418#1,50.08
-30418#2,40.55
-30418#3,58.71
-30418#4,80.69
-30418#5,11.56
-30418#6,134.80
-30420,127.44
-30422,68.45
-30424,177.02
-30426,145.90
-30428#0,89.82
-30428#1,4.19
-30428#2,46.53
-30430,45.49
-30432#0,11.48
-30432#1,147.27
-30432#10,63.49
-30432#11,112.26
-30432#12,111.14
-30432#13,208.92
-30432#14,9.93
-30432#2,84.14
-30432#3,133.89
-30432#4,72.05
-30432#5,64.61
-30432#6,61.48
-30432#7,247.86
-30432#8,262.83
-30432#9,61.29
-30436#0,239.57
-30436#1,109.51
-30436#2,244.87
-30436#3,39.62
-30436#4,62.16
-30436#5,89.92
-30438,268.97
-30440,705.04
-30442#0,274.05
-30442#1,196.24
-30444#0,260.40
-30444#1,64.51
-30444#2,11.33
-30446,95.05
-30448,79.24
-30450#0,262.86
-30450#1,70.26
-30450#2,147.22
-30452,79.59
-30454#0,95.91
-30454#1,160.62
-30456,41.32
-30458#0,42.03
-30458#1,18.46
-30458#2,56.26
-30458#3,53.29
-30458#4,30.73
-30460#0,110.15
-30460#1,86.82
-30462,78.87
-30464#0,54.32
-30464#1,59.92
-30466#0,66.70
-30466#1,1.30
-30468#0,54.07
-30468#1,355.47
-30468#2,672.44
-30468#3,156.44
-30470#0,17.40
-30470#1,39.12
-30470#2,12.58
-30472#0,71.89
-30472#1,149.88
-30472#2,581.01
-30474#0,49.77
-30474#1,90.51
-30476,56.02
-30478#0,130.57
-30478#1,52.07
-30478#2,51.99
-30480,82.79
-30482,1165.10
-30484,156.87
-30486,107.04
-30488,180.27
-30490#0,100.30
-30490#1,64.23
-30490#2,74.80
-30490#3,292.26
-30492,82.53
-30494#0,105.88
-30494#1,580.26
-30496#0,90.40
-30496#1,99.64
-30496#2,174.38
-30496#3,134.25
-30496#4,109.41
-30496#5,77.07
-30498#0,68.46
-30498#1,49.60
-30498#2,62.45
-30498#3,70.34
-30502#0,82.86
-30502#1,116.70
-30502#2,83.93
-30502#3,292.66
-30504#0,99.75
-30504#1,41.78
-30506,144.78
-30508#0,127.30
-30508#1,156.29
-30510,337.33
-30512#0,45.10
-30512#1,38.64
-30512#2,166.64
-30512#3,81.52
-30514#0,41.64
-30514#1,11.87
-30516#0,312.02
-30516#1,71.66
-30516#2,141.13
-30516#3,72.67
-30516#4,72.80
-30516#5,27.18
-30518,78.25
-30520#0,141.40
-30520#1,42.80
-30520#2,225.47
-30522,237.48
-30524#0,34.53
-30524#1,20.15
-30524#2,35.27
-30524#3,20.80
-30526,76.39
-30528#0,92.00
-30528#1,82.43
-30528#10,93.07
-30528#11,76.49
-30528#12,70.95
-30528#13,49.77
-30528#14,73.12
-30528#15,91.91
-30528#16,147.85
-30528#17,73.07
-30528#18,0.60
-30528#19,67.90
-30528#2,119.58
-30528#20,56.05
-30528#21,475.76
-30528#22,137.25
-30528#23,39.16
-30528#24,93.15
-30528#25,81.59
-30528#26,10.17
-30528#27,66.09
-30528#28,51.69
-30528#29,26.91
-30528#3,101.91
-30528#30,162.62
-30528#31,149.61
-30528#32,73.87
-30528#33,18.63
-30528#34,101.40
-30528#35,48.26
-30528#36,59.49
-30528#37,96.84
-30528#38,61.28
-30528#39,764.67
-30528#4,169.48
-30528#40,480.88
-30528#41,113.62
-30528#42,172.44
-30528#43,99.62
-30528#44,109.22
-30528#45,80.90
-30528#46,170.48
-30528#47,185.84
-30528#48,77.31
-30528#49,56.67
-30528#5,57.35
-30528#50,182.79
-30528#51,90.53
-30528#52,21.68
-30528#53,21.95
-30528#54,151.48
-30528#55,14.52
-30528#56,519.51
-30528#57,464.70
-30528#6,28.02
-30528#7,237.60
-30528#8,86.82
-30528#9,75.74
-30530,278.44
-30532,107.53
-30534#0,78.09
-30534#1,111.60
-30534#10,167.65
-30534#11,145.69
-30534#2,36.50
-30534#3,405.42
-30534#4,53.35
-30534#5,31.82
-30534#6,148.83
-30534#7,33.65
-30534#8,145.31
-30534#9,170.53
-30538#1,210.04
-30540#0,148.85
-30540#1,149.47
-30540#2,43.16
-30542#0,839.08
-30542#1,82.41
-30544,32.82
-30546,97.67
-30548,132.56
-30550#0,192.41
-30550#1,129.04
-30552,92.43
-30554,81.05
-30556,88.44
-30558,76.83
-30562#1,112.61
-30562#2,91.74
-30564,67.23
-30566#0,160.17
-30566#1,105.03
-30568,28.18
-30570#0,38.87
-30570#1,92.15
-30570#2,38.33
-30572,158.13
-30574#0,42.08
-30574#1,9.12
-30576#0,497.69
-30576#1,31.22
-30576#2,29.66
-30578,84.00
-30580#0,94.46
-30580#1,113.96
-30580#2,174.72
-30580#3,364.09
-30582#0,27.07
-30582#1,19.09
-30582#2,17.03
-30584,56.43
-30586#0,194.83
-30586#1,21.61
-30586#2,27.53
-30588,71.73
-30590#0,69.67
-30590#1,78.25
-30590#2,48.46
-30590#3,31.44
-30590#4,108.46
-30590#5,33.11
-30590#6,73.91
-30590#7,1148.87
-30590#8,950.39
-30592#0,57.78
-30592#1,166.14
-30592#2,17.16
-30592#3,110.54
-30592#4,57.44
-30592#5,59.74
-30592#6,48.78
-30594,103.81
-30596#1,176.63
-30596#2,86.52
-30598#0,44.30
-30598#1,26.64
-30598#2,39.81
-30600,38.31
-30602,49.94
-30604,124.54
-30606#0,110.59
-30606#1,39.54
-30608#0,270.58
-30608#1,739.39
-30608#10,78.21
-30608#2,1188.36
-30608#3,152.61
-30608#4,208.76
-30608#5,306.02
-30608#6,102.77
-30608#7,120.58
-30608#8,251.54
-30608#9,74.97
-30610#1,22.49
-30610#2,12.68
-30610#3,18.28
-30612,249.25
-30614#0,120.20
-30614#1,149.09
-30616#0,106.43
-30616#1,48.65
-30616#2,103.34
-30616#3,169.89
-30616#4,593.50
-30618,31.12
-30620,905.25
-30622#0,49.69
-30622#1,82.96
-30624,637.37
-30626#0,9.92
-30626#1,4.13
-30626#2,5.68
-30626#3,6.01
-30626#4,159.78
-30628#0,109.24
-30628#1,85.28
-30628#2,86.17
-30630#0,42.40
-30630#1,329.65
-30632#0,30.04
-30632#1,31.95
-30634#0,30.61
-30634#1,363.77
-30638,416.39
-30640#0,112.64
-30640#1,57.36
-30640#2,124.09
-30642,59.08
-30644#0,132.69
-30644#1,204.26
-30646#0,88.98
-30646#1,147.43
-30646#10,73.65
-30646#11,298.57
-30646#12,416.97
-30646#2,77.04
-30646#3,95.56
-30646#4,102.41
-30646#5,69.91
-30646#6,35.40
-30646#7,78.28
-30646#8,57.48
-30646#9,92.51
-30648#0,249.59
-30648#1,42.58
-30648#10,119.86
-30648#11,249.97
-30648#12,23.01
-30648#13,140.31
-30648#14,106.40
-30648#15,687.43
-30648#2,122.56
-30648#3,167.10
-30648#4,228.98
-30648#5,157.95
-30648#6,255.17
-30648#7,186.50
-30648#8,457.34
-30648#9,138.73
-30650#0,62.80
-30650#1,11.83
-30652,137.84
-30654,20.21
-30656#1,5.21
-30656#2,18.64
-30656#3,3.34
-30656#4,19.58
-30658,61.20
-30660,99.54
-30662,145.70
-30664#0,101.98
-30664#1,60.05
-30666,93.92
-30668#0,570.32
-30668#0-AddedOffRampEdge,95.00
-30668#1,718.72
-30668#10,389.05
-30668#10-AddedOffRampEdge,87.05
-30668#11,1248.27
-30668#12,5739.26
-30668#12-AddedOffRampEdge,94.35
-30668#12-AddedOnRampEdge,87.36
-30668#13,537.63
-30668#14,918.29
-30668#14-AddedOffRampEdge,107.11
-30668#14-AddedOnRampEdge,96.61
-30668#15,844.83
-30668#16,272.49
-30668#16-AddedOnRampEdge,96.68
-30668#2,468.22
-30668#2-AddedOffRampEdge,94.88
-30668#2-AddedOnRampEdge,96.91
-30668#3,849.70
-30668#4,759.86
-30668#4-AddedOffRampEdge,96.98
-30668#4-AddedOnRampEdge,95.03
-30668#5,478.44
-30668#6,1751.88
-30668#6-AddedOffRampEdge,96.98
-30668#6-AddedOnRampEdge,97.18
-30668#7,323.49
-30668#7-AddedOffRampEdge,97.07
-30668#8,439.79
-30668#9,1152.86
-30668#9-AddedOffRampEdge,93.56
-30668#9-AddedOnRampEdge,95.83
-30670,39.18
-30672#0,124.24
-30672#1,32.86
-30672#2,106.24
-30672#3,57.30
-30672#4,43.65
-30672#5,82.93
-30674,76.10
-30676#0,129.30
-30676#1,64.90
-30676#2,9.48
-30678#0,113.88
-30678#1,509.33
-30680,211.97
-30682,629.83
-30684#0,81.08
-30684#1,77.72
-30684#2,307.93
-30686#0,401.16
-30686#1,36.46
-30688,71.86
-30690,20.45
-30692,253.68
-30694#0,27.24
-30694#1,63.87
-30694#2,98.97
-30694#3,107.21
-30694#4,45.82
-30694#5,22.87
-30694#6,62.25
-30694#7,140.67
-30696#0,196.39
-30696#1,15.48
-30696#2,37.38
-30696#3,82.98
-30698#0,235.90
-30698#1,71.24
-30700#0,95.12
-30700#1,62.81
-30700#2,319.49
-30702,44.07
-30704,93.94
-30706#0,314.00
-30706#0-AddedOffRampEdge,74.31
-30706#1,1032.18
-30706#2,97.44
-30706#2-AddedOnRampEdge,96.66
-30706#3-AddedOnRampEdge,134.02
-30706#4,472.02
-30708,164.77
-30710#0,72.07
-30710#1,71.46
-30710#2,62.43
-30712#0,77.31
-30712#1,21.24
-30712#2,23.41
-30714#0,104.05
-30714#1,46.47
-30718#0,97.40
-30718#1,9.35
-30720#0,194.71
-30720#1,150.18
-30720#2,177.61
-30720#3,50.83
-30720#4,443.93
-30722,149.56
-30724#0,25.59
-30724#1,10.92
-30724#2,129.87
-30726,85.58
-30728#0,69.00
-30728#1,94.17
-30730#1,407.06
-30730#2,349.09
-30730#3,316.99
-30734,65.15
-30738,46.41
-30740#0,125.83
-30740#1,126.83
-30740#2,82.64
-30742#0,127.93
-30742#1,135.46
-30742#2,110.35
-30744,35.94
-30746#0,122.54
-30746#1,272.93
-30748,52.57
-30750,250.82
-30752,196.30
-30754,163.32
-30756#0,24.53
-30756#1,101.62
-30756#2,41.44
-30756#3,115.92
-30756#4,120.73
-30756#5,29.07
-30758,34.41
-30760,111.79
-30762#0,1033.67
-30762#1,433.13
-30764#0,78.86
-30764#1,112.84
-30764#2,61.71
-30766#0,464.96
-30766#1,788.28
-30766#10,227.96
-30766#2,221.07
-30766#3,88.93
-30766#4,114.92
-30766#5,277.75
-30766#6,257.63
-30766#7,88.63
-30766#8,169.48
-30766#9,223.02
-30768#0,146.68
-30768#1,24.73
-30770#0,40.43
-30770#1,72.59
-30770#2,92.51
-30770#3,155.96
-30772#1,45.00
-30772#2,63.15
-30772#3,28.37
-30774,360.21
-30776#1,30.01
-30776#2,21.88
-30776#3,13.99
-30778#0,88.11
-30778#1,77.94
-30778#2,84.41
-30780,169.85
-30782,554.46
-30784,223.55
-30786,121.41
-30788,89.17
-30790,100.61
-30792,122.82
-30794,185.85
-30796,114.62
-30798#0,121.79
-30798#1,75.27
-30800,278.76
-30802#1,54.29
-30802#2,31.95
-30802#3,24.36
-30804,112.91
-30806#0,51.59
-30806#1,44.55
-30806#2,54.89
-30806#3,115.04
-30806#4,197.68
-30808#0,226.40
-30808#1,36.38
-30810#0,216.85
-30810#1,66.48
-30812,43.59
-30814,32.44
-30816#0,114.55
-30816#1,3.56
-30816#2,384.98
-30818#0,123.02
-30818#1,105.73
-30820#0,612.93
-30820#1,81.72
-30822#0,39.88
-30822#1,23.38
-30822#2,226.47
-30822#3,101.25
-30826,38.32
-30828#0,45.71
-30828#1,87.65
-30828#2,80.97
-30830,325.08
-30832#0,57.59
-30832#1,7.22
-30836,75.79
-30838#0,17.75
-30838#1,152.47
-30838#2,429.84
-30840#0,27.08
-30840#1,30.70
-30842#0,171.65
-30842#1,54.75
-30842#2,75.57
-30842#3,27.55
-30842#4,49.30
-30844#0,820.92
-30844#1,147.41
-30846#0,145.78
-30846#1,24.75
-30846#2,65.97
-30846#3,92.48
-30848,11.37
-30850#0,109.36
-30850#1,184.48
-30850#2,15.74
-30850#3,14.99
-30850#4,231.99
-30850#5,41.02
-30850#6,23.41
-30850#7,419.05
-30850#8,71.09
-30850#9,467.03
-30852,256.72
-30854#0,51.28
-30854#1,152.20
-30854#2,117.94
-30854#3,143.25
-30856#0,210.37
-30856#1,493.64
-30856#10,261.09
-30856#11,251.59
-30856#12,117.21
-30856#13,206.61
-30856#14,224.27
-30856#15,236.45
-30856#16,497.25
-30856#17,347.56
-30856#18,351.10
-30856#19,1371.06
-30856#2,624.68
-30856#3,85.45
-30856#4,98.96
-30856#5,289.53
-30856#6,405.34
-30856#7,94.52
-30856#8,362.40
-30856#9,286.68
-30860#0,150.12
-30860#1,52.64
-30860#10,417.16
-30860#2,66.47
-30860#3,138.63
-30860#4,105.00
-30860#5,48.15
-30860#6,66.91
-30860#7,30.00
-30860#8,533.20
-30860#9,203.82
-30862,93.24
-30864,392.92
-30866,125.70
-30868,93.00
-30870,350.03
-30872#0,73.49
-30872#1,84.68
-30872#10,106.54
-30872#11,76.52
-30872#2,15.43
-30872#3,142.72
-30872#4,88.38
-30872#5,85.73
-30872#6,82.25
-30872#7,67.21
-30872#8,235.11
-30872#9,166.23
-30874#0,43.54
-30874#1,1.08
-30874#2,35.12
-30874#3,20.44
-30876,31.86
-30878,73.34
-30880#0,85.82
-30880#1,68.81
-30882,77.81
-30884#0,171.50
-30884#1,687.54
-30884#2,155.77
-30884#3,227.84
-30886#0,125.95
-30886#1,208.41
-30888#0,33.14
-30888#1,46.80
-30888#2,44.90
-30888#3,34.38
-30890#0,108.07
-30890#1,83.94
-30890#2,29.48
-30890#3,113.24
-30890#4,400.88
-30890#5,208.73
-30892,121.59
-30892#0,48.87
-30892#1,20.94
-30892#10,88.88
-30892#11,200.06
-30892#12,24.06
-30892#13,107.62
-30892#14,70.78
-30892#15,60.29
-30892#16,140.78
-30892#17,87.05
-30892#18,63.04
-30892#19,72.76
-30892#2,7.32
-30892#20,12.86
-30892#21,154.43
-30892#22,117.75
-30892#23,38.00
-30892#24,139.00
-30892#25,330.78
-30892#26,236.45
-30892#3,56.55
-30892#4,55.30
-30892#5,59.59
-30892#6,127.40
-30892#7,61.00
-30892#8,65.25
-30892#9,35.69
-30894#0,138.45
-30894#1,29.22
-30894#2,25.22
-30894#3,40.86
-30896,324.32
-30898,206.72
-30900,154.79
-30902#0,244.99
-30902#1,126.41
-30902#10,61.10
-30902#11,89.69
-30902#2,57.37
-30902#3,71.53
-30902#4,66.37
-30902#5,62.56
-30902#6,274.29
-30902#7,53.44
-30902#8,109.26
-30902#9,94.25
-30904,51.20
-30906#1,11.76
-30906#2,18.12
-30906#3,42.25
-30908#0,519.62
-30908#1,84.78
-30908#2,629.37
-30910#0,116.63
-30910#1,73.89
-30912#0,176.88
-30912#1,175.11
-30912#2,14.48
-30912#3,72.02
-30912#4,78.96
-30914#0,499.93
-30914#1,26.74
-30914#2,37.16
-30916#0,50.45
-30916#1,204.09
-30916#2,3005.27
-30918,49.61
-30920#0,19.99
-30920#1,28.27
-30922,114.43
-30924#1,81.52
-30924#2,17.62
-30924#3,34.14
-30924#4,27.07
-30926,291.34
-30928,244.96
-30930,49.54
-30934#0,47.43
-30934#1,2.66
-30936#0,127.03
-30936#1,59.56
-30936#2,13.22
-30938,293.25
-30940,235.02
-30942#0,136.08
-30942#1,176.30
-30942#2,510.31
-30944,45.41
-30946#0,222.04
-30946#1,175.13
-30946#2,70.36
-30948,106.84
-30950,633.30
-30952,288.36
-30954#0,159.68
-30954#1,115.75
-30956,56.36
-30958,140.94
-30960,178.84
-30962#0,29.77
-30962#1,97.87
-30962#2,116.32
-30964,1161.12
-30966#0,797.16
-30966#1,150.05
-30968#0,54.39
-30968#1,92.80
-30968#2,57.24
-30968#3,56.79
-30970#0,109.59
-30970#1,124.69
-30970#2,114.05
-30972#0,60.66
-30972#1,101.23
-30974#0,132.45
-30974#1,225.58
-30976#0,71.16
-30976#1,34.72
-30978,801.96
-30980,65.76
-30984,1733.68
-30986,63.29
-30988#0,14.41
-30988#1,393.64
-30988#2,209.66
-30988#3,133.64
-30990#0,42.86
-30990#1,21.68
-30992#1,247.83
-30994#0,26.51
-30994#1,58.26
-30994#2,32.09
-30996#0,67.58
-30996#1,86.29
-30998#0,141.56
-30998#1,63.15
-31000#0,31.35
-31000#1,192.43
-31000#2,73.31
-31002,575.36
-31004#0,57.73
-31004#1,37.92
-31004#2,73.33
-31004#3,43.33
-31006,34.48
-31008,125.10
-31010,45.27
-31012,66.41
-31016#0,143.71
-31016#1,54.88
-31016#2,68.29
-31018,37.39
-31020,86.10
-31022#0,89.38
-31022#1,429.92
-31022#2,225.36
-31024#0,130.42
-31024#1,180.57
-31026,127.16
-31028#0,67.05
-31028#1,71.77
-31030,57.99
-31032,465.62
-31034#0,61.46
-31034#1,36.08
-31034#2,46.20
-31034#3,117.69
-31034#4,62.01
-31036,229.43
-31038#0,128.71
-31038#1,205.88
-31040,175.25
-31042#0,95.90
-31042#1,14.96
-31042#2,62.00
-31044,92.85
-31046#0,67.30
-31046#1,101.12
-31048#0,107.16
-31048#1,76.40
-31048#2,154.04
-31048#3,125.33
-31048#4,38.79
-31048#5,36.90
-31048#6,60.92
-31048#7,26.77
-31048#8,37.62
-31048#9,128.73
-31050,232.91
-31052,167.40
-31054,186.30
-31056#0,132.09
-31056#1,112.54
-31056#2,81.42
-31056#3,75.71
-31058,156.39
-31060,55.53
-31062#0,224.08
-31062#1,42.49
-31062#2,71.53
-31062#3,86.35
-31064,730.52
-31066#0,7.30
-31066#1,56.06
-31066#2,68.66
-31066#3,83.80
-31066#4,98.55
-31066#5,166.43
-31066#6,83.34
-31066#7,597.13
-31066#8,201.63
-31068#0,71.81
-31068#1,254.09
-31070#0,174.95
-31070#1,14.29
-31070#2,157.42
-31070#3,356.16
-31070#4,286.40
-31070#5,229.44
-31070#6,272.77
-31070#7,194.29
-31070#8,310.46
-31070#9,520.38
-31072#0,25.70
-31072#1,51.65
-31072#2,64.82
-31074,746.14
-31076,26.08
-31078#1,165.20
-31080#0,370.22
-31080#1,105.50
-31082,16.79
-31084,162.18
-31086,132.56
-31088#0,56.40
-31088#1,266.69
-31088#2,2.96
-31090,132.41
-31094,416.15
-31096#0,734.55
-31096#1,234.63
-31096#2,138.77
